,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Resources_Amount,Resources_Rank,Resources_Type_Basic
27730,929,2014,13,2,10,12,4,Exercise
27731,929,2014,13,2,10,12,5,Lecture
27732,929,2014,13,2,10,12,6,QCM
27733,929,2014,13,2,10,12,7,Lecture
27734,929,2014,13,2,10,12,8,Exercise
27735,929,2014,13,2,10,12,9,Video
27736,929,2014,13,2,10,12,10,Lecture
27737,929,2014,13,2,10,12,11,Lecture
27738,929,2014,13,2,10,12,12,Examen
27739,930,2014,22,2,4,6,1,Exercise
27740,930,2014,22,2,4,6,2,QCM
27741,930,2014,22,2,4,6,3,Video
27742,930,2014,22,2,4,6,4,Lecture
27743,930,2014,22,2,4,6,5,Lecture
27744,930,2014,22,2,4,6,6,Examen
27745,931,2014,36,2,12,14,1,Lecture
27746,931,2014,36,2,12,14,2,Lecture
27747,931,2014,36,2,12,14,3,Video
27748,931,2014,36,2,12,14,4,Lecture
27749,931,2014,36,2,12,14,5,Exercise
27750,931,2014,36,2,12,14,6,Lecture
27751,931,2014,36,2,12,14,7,Lecture
27752,931,2014,36,2,12,14,8,Exercise
27753,931,2014,36,2,12,14,9,Lecture
27754,931,2014,36,2,12,14,10,Lecture
27755,931,2014,36,2,12,14,11,Exercise
27756,931,2014,36,2,12,14,12,Lecture
27757,931,2014,36,2,12,14,13,Video
27758,931,2014,36,2,12,14,14,Examen
27759,932,2014,9,2,6,8,1,Lecture
27760,932,2014,9,2,6,8,2,Exercise
27761,932,2014,9,2,6,8,3,Lecture
27762,932,2014,9,2,6,8,4,Video
27763,932,2014,9,2,6,8,5,Exercise
27764,932,2014,9,2,6,8,6,QCM
27765,932,2014,9,2,6,8,7,Lecture
27766,932,2014,9,2,6,8,8,Lecture
27767,933,2014,37,2,14,16,1,Exercise
27768,933,2014,37,2,14,16,2,Lecture
27769,933,2014,37,2,14,16,3,Lecture
27770,933,2014,37,2,14,16,4,Lecture
27771,933,2014,37,2,14,16,5,Exercise
27772,933,2014,37,2,14,16,6,Exercise
27773,933,2014,37,2,14,16,7,Video
27774,933,2014,37,2,14,16,8,Exercise
27775,933,2014,37,2,14,16,9,Lecture
27776,933,2014,37,2,14,16,10,Exercise
27777,933,2014,37,2,14,16,11,Lecture
27778,933,2014,37,2,14,16,12,Lecture
27779,933,2014,37,2,14,16,13,Lecture
27780,933,2014,37,2,14,16,14,Lecture
27781,933,2014,37,2,14,16,15,QCM
27782,933,2014,37,2,14,16,16,Lecture
27783,934,2014,13,1,4,5,1,Exercise
27784,934,2014,13,1,4,5,2,Lecture
27785,934,2014,13,1,4,5,3,Lecture
27786,934,2014,13,1,4,5,4,Video
27787,934,2014,13,1,4,5,5,Examen
27788,935,2014,14,1,4,5,1,QCM
27789,935,2014,14,1,4,5,2,Lecture
27790,935,2014,14,1,4,5,3,Exercise
27791,935,2014,14,1,4,5,4,Exercise
27792,935,2014,14,1,4,5,5,Examen
27793,936,2014,27,5,18,23,1,Lecture
27794,936,2014,27,5,18,23,2,Video
27795,936,2014,27,5,18,23,3,QCM
27796,936,2014,27,5,18,23,4,Lecture
27797,936,2014,27,5,18,23,5,Lecture
27798,936,2014,27,5,18,23,6,Lecture
27799,936,2014,27,5,18,23,7,Exercise
27800,936,2014,27,5,18,23,8,Lecture
27801,936,2014,27,5,18,23,9,Exercise
27802,936,2014,27,5,18,23,10,Lecture
27803,936,2014,27,5,18,23,11,Lecture
27804,936,2014,27,5,18,23,12,Test
27805,936,2014,27,5,18,23,13,Exercise
27806,936,2014,27,5,18,23,14,Lecture
27807,936,2014,27,5,18,23,15,Lecture
27808,936,2014,27,5,18,23,16,Lecture
27809,936,2014,27,5,18,23,17,Exercise
27810,936,2014,27,5,18,23,18,QCM
27811,936,2014,27,5,18,23,19,Lecture
27812,936,2014,27,5,18,23,20,Lecture
27813,936,2014,27,5,18,23,21,Exercise
27814,936,2014,27,5,18,23,22,QCM
27815,936,2014,27,5,18,23,23,Examen
27816,937,2014,14,1,3,4,1,Exercise
27817,937,2014,14,1,3,4,2,Video
27818,937,2014,14,1,3,4,3,Lecture
27819,937,2014,14,1,3,4,4,Examen
27820,938,2014,30,2,7,9,1,QCM
27821,938,2014,30,2,7,9,2,Lecture
27822,938,2014,30,2,7,9,3,Lecture
27823,938,2014,30,2,7,9,4,Video
27824,938,2014,30,2,7,9,5,Exercise
27825,938,2014,30,2,7,9,6,Lecture
27826,938,2014,30,2,7,9,7,Lecture
27827,938,2014,30,2,7,9,8,Exercise
27828,938,2014,30,2,7,9,9,Lecture
27829,939,2014,9,1,3,4,1,QCM
27830,939,2014,9,1,3,4,2,Lecture
27831,939,2014,9,1,3,4,3,Exercise
27832,939,2014,9,1,3,4,4,Examen
27833,940,2014,51,2,28,30,1,Lecture
27834,940,2014,51,2,28,30,2,Exercise
27835,940,2014,51,2,28,30,3,Exercise
27836,940,2014,51,2,28,30,4,Exercise
27837,940,2014,51,2,28,30,5,Lecture
27838,940,2014,51,2,28,30,6,Lecture
27839,940,2014,51,2,28,30,7,Exercise
27840,940,2014,51,2,28,30,8,Lecture
27841,940,2014,51,2,28,30,9,Lecture
27842,940,2014,51,2,28,30,10,Exercise
27843,940,2014,51,2,28,30,11,Lecture
27844,940,2014,51,2,28,30,12,Lecture
27845,940,2014,51,2,28,30,13,Lecture
27846,940,2014,51,2,28,30,14,Lecture
27847,940,2014,51,2,28,30,15,Exercise
27848,940,2014,51,2,28,30,16,Video
27849,940,2014,51,2,28,30,17,Video
27850,940,2014,51,2,28,30,18,Exercise
27851,940,2014,51,2,28,30,19,Lecture
27852,940,2014,51,2,28,30,20,Lecture
27853,940,2014,51,2,28,30,21,Lecture
27854,940,2014,51,2,28,30,22,Lecture
27855,940,2014,51,2,28,30,23,Lecture
27856,940,2014,51,2,28,30,24,Lecture
27857,940,2014,51,2,28,30,25,Lecture
27858,940,2014,51,2,28,30,26,Lecture
27859,940,2014,51,2,28,30,27,Lecture
27860,940,2014,51,2,28,30,28,Lecture
27861,940,2014,51,2,28,30,29,Exercise
27862,940,2014,51,2,28,30,30,Examen
27863,941,2014,6,1,3,4,1,Exercise
27864,941,2014,6,1,3,4,2,Video
27865,941,2014,6,1,3,4,3,Lecture
27866,941,2014,6,1,3,4,4,Examen
27867,942,2014,5,1,4,5,1,Exercise
27868,942,2014,5,1,4,5,2,Exercise
27869,942,2014,5,1,4,5,3,Lecture
27870,942,2014,5,1,4,5,4,Video
27871,942,2014,5,1,4,5,5,Examen
27872,943,2014,17,1,4,5,1,Exercise
27873,943,2014,17,1,4,5,2,Lecture
27874,943,2014,17,1,4,5,3,Video
27875,943,2014,17,1,4,5,4,Lecture
27876,943,2014,17,1,4,5,5,Exercise
27877,944,2014,58,7,38,45,1,Exercise
27878,944,2014,58,7,38,45,2,Lecture
27879,944,2014,58,7,38,45,3,Lecture
27880,944,2014,58,7,38,45,4,Lecture
27881,944,2014,58,7,38,45,5,Lecture
27882,944,2014,58,7,38,45,6,Lecture
27883,944,2014,58,7,38,45,7,Lecture
27884,944,2014,58,7,38,45,8,Lecture
27885,944,2014,58,7,38,45,9,Lecture
27886,944,2014,58,7,38,45,10,Lecture
27887,944,2014,58,7,38,45,11,Lecture
27888,944,2014,58,7,38,45,12,Exercise
27889,944,2014,58,7,38,45,13,Lecture
27890,944,2014,58,7,38,45,14,QCM
27891,944,2014,58,7,38,45,15,QCM
27892,944,2014,58,7,38,45,16,Lecture
27893,944,2014,58,7,38,45,17,Lecture
27894,944,2014,58,7,38,45,18,Exercise
27895,944,2014,58,7,38,45,19,Exercise
27896,944,2014,58,7,38,45,20,Lecture
27897,944,2014,58,7,38,45,21,Lecture
27898,944,2014,58,7,38,45,22,Lecture
27899,944,2014,58,7,38,45,23,Examen
27900,944,2014,58,7,38,45,24,QCM
27901,944,2014,58,7,38,45,25,Lecture
27902,944,2014,58,7,38,45,26,QCM
27903,944,2014,58,7,38,45,27,Exercise
27904,944,2014,58,7,38,45,28,Lecture
27905,944,2014,58,7,38,45,29,Lecture
27906,944,2014,58,7,38,45,30,Lecture
27907,944,2014,58,7,38,45,31,Lecture
27908,944,2014,58,7,38,45,32,Video
27909,944,2014,58,7,38,45,33,Exercise
27910,944,2014,58,7,38,45,34,Lecture
27911,944,2014,58,7,38,45,35,Lecture
27912,944,2014,58,7,38,45,36,Exercise
27913,944,2014,58,7,38,45,37,Exercise
27914,944,2014,58,7,38,45,38,Lecture
27915,944,2014,58,7,38,45,39,Exercise
27916,944,2014,58,7,38,45,40,Video
27917,944,2014,58,7,38,45,41,Lecture
27918,944,2014,58,7,38,45,42,Exercise
27919,944,2014,58,7,38,45,43,Video
27920,944,2014,58,7,38,45,44,Lecture
27921,944,2014,58,7,38,45,45,Examen
27922,945,2014,7,1,4,5,1,QCM
27923,945,2014,7,1,4,5,2,Lecture
27924,945,2014,7,1,4,5,3,Exercise
27925,945,2014,7,1,4,5,4,Lecture
27926,945,2014,7,1,4,5,5,Examen
27927,946,2014,8,2,5,7,1,Exercise
27928,946,2014,8,2,5,7,2,Lecture
27929,946,2014,8,2,5,7,3,Lecture
27930,946,2014,8,2,5,7,4,Exercise
27931,946,2014,8,2,5,7,5,Video
27932,946,2014,8,2,5,7,6,Lecture
27933,946,2014,8,2,5,7,7,QCM
27934,947,2014,6,1,5,6,1,Video
27935,947,2014,6,1,5,6,2,Lecture
27936,947,2014,6,1,5,6,3,Exercise
27937,947,2014,6,1,5,6,4,Lecture
27938,947,2014,6,1,5,6,5,Lecture
27939,947,2014,6,1,5,6,6,Examen
27940,948,2014,27,2,20,22,1,Exercise
27941,948,2014,27,2,20,22,2,Video
27942,948,2014,27,2,20,22,3,Lecture
27943,948,2014,27,2,20,22,4,Lecture
27944,948,2014,27,2,20,22,5,Exercise
27945,948,2014,27,2,20,22,6,Lecture
27946,948,2014,27,2,20,22,7,Lecture
27947,948,2014,27,2,20,22,8,Lecture
27948,948,2014,27,2,20,22,9,Lecture
27949,948,2014,27,2,20,22,10,Lecture
27950,948,2014,27,2,20,22,11,Lecture
27951,948,2014,27,2,20,22,12,Exercise
27952,948,2014,27,2,20,22,13,Lecture
27953,948,2014,27,2,20,22,14,Lecture
27954,948,2014,27,2,20,22,15,Lecture
27955,948,2014,27,2,20,22,16,Exercise
27956,948,2014,27,2,20,22,17,Exercise
27957,948,2014,27,2,20,22,18,Exercise
27958,948,2014,27,2,20,22,19,Lecture
27959,948,2014,27,2,20,22,20,Lecture
27960,948,2014,27,2,20,22,21,Video
27961,948,2014,27,2,20,22,22,Examen
27962,949,2014,38,5,20,25,1,Lecture
27963,949,2014,38,5,20,25,2,Exercise
27964,949,2014,38,5,20,25,3,Lecture
27965,949,2014,38,5,20,25,4,Exercise
27966,949,2014,38,5,20,25,5,Lecture
27967,949,2014,38,5,20,25,6,Lecture
27968,949,2014,38,5,20,25,7,Lecture
27969,949,2014,38,5,20,25,8,Exercise
27970,949,2014,38,5,20,25,9,Test
27971,949,2014,38,5,20,25,10,Lecture
27972,949,2014,38,5,20,25,11,Exercise
27973,949,2014,38,5,20,25,12,Lecture
27974,949,2014,38,5,20,25,13,QCM
27975,949,2014,38,5,20,25,14,Lecture
27976,949,2014,38,5,20,25,15,Lecture
27977,949,2014,38,5,20,25,16,Video
27978,949,2014,38,5,20,25,17,Examen
27979,949,2014,38,5,20,25,18,Lecture
27980,949,2014,38,5,20,25,19,Video
27981,949,2014,38,5,20,25,20,QCM
27982,949,2014,38,5,20,25,21,Lecture
27983,949,2014,38,5,20,25,22,Exercise
27984,949,2014,38,5,20,25,23,Lecture
27985,949,2014,38,5,20,25,24,Lecture
27986,949,2014,38,5,20,25,25,Examen
27987,950,2014,20,3,3,6,1,Lecture
27988,950,2014,20,3,3,6,2,Lecture
27989,950,2014,20,3,3,6,3,Exercise
27990,950,2014,20,3,3,6,4,Video
27991,950,2014,20,3,3,6,5,Video
27992,950,2014,20,3,3,6,6,QCM
27993,951,2014,10,1,4,5,1,Lecture
27994,951,2014,10,1,4,5,2,Lecture
27995,951,2014,10,1,4,5,3,Exercise
27996,951,2014,10,1,4,5,4,Video
27997,951,2014,10,1,4,5,5,Examen
27998,952,2014,11,1,8,9,1,Lecture
27999,952,2014,11,1,8,9,2,Video
28000,952,2014,11,1,8,9,3,Lecture
28001,952,2014,11,1,8,9,4,Lecture
28002,952,2014,11,1,8,9,5,Lecture
28003,952,2014,11,1,8,9,6,Lecture
28004,952,2014,11,1,8,9,7,Exercise
28005,952,2014,11,1,8,9,8,Lecture
28006,952,2014,11,1,8,9,9,Examen
28007,953,2014,37,4,27,31,1,Exercise
28008,953,2014,37,4,27,31,2,Lecture
28009,953,2014,37,4,27,31,3,QCM
28010,953,2014,37,4,27,31,4,Exercise
28011,953,2014,37,4,27,31,5,Lecture
28012,953,2014,37,4,27,31,6,Video
28013,953,2014,37,4,27,31,7,Exercise
28014,953,2014,37,4,27,31,8,Exercise
28015,953,2014,37,4,27,31,9,Lecture
28016,953,2014,37,4,27,31,10,Lecture
28017,953,2014,37,4,27,31,11,Lecture
28018,953,2014,37,4,27,31,12,Exercise
28019,953,2014,37,4,27,31,13,Exercise
28020,953,2014,37,4,27,31,14,Lecture
28021,953,2014,37,4,27,31,15,Lecture
28022,953,2014,37,4,27,31,16,Examen
28023,953,2014,37,4,27,31,17,Lecture
28024,953,2014,37,4,27,31,18,Exercise
28025,953,2014,37,4,27,31,19,Exercise
28026,953,2014,37,4,27,31,20,Video
28027,953,2014,37,4,27,31,21,Exercise
28028,953,2014,37,4,27,31,22,Lecture
28029,953,2014,37,4,27,31,23,Lecture
28030,953,2014,37,4,27,31,24,Video
28031,953,2014,37,4,27,31,25,Lecture
28032,953,2014,37,4,27,31,26,Lecture
28033,953,2014,37,4,27,31,27,Lecture
28034,953,2014,37,4,27,31,28,Lecture
28035,953,2014,37,4,27,31,29,Lecture
28036,953,2014,37,4,27,31,30,Lecture
28037,953,2014,37,4,27,31,31,Examen
28038,954,2014,19,1,5,6,1,Exercise
28039,954,2014,19,1,5,6,2,Lecture
28040,954,2014,19,1,5,6,3,QCM
28041,954,2014,19,1,5,6,4,Lecture
28042,954,2014,19,1,5,6,5,Exercise
28043,954,2014,19,1,5,6,6,Lecture
28044,955,2014,25,2,5,7,1,Exercise
28045,955,2014,25,2,5,7,2,QCM
28046,955,2014,25,2,5,7,3,Lecture
28047,955,2014,25,2,5,7,4,Lecture
28048,955,2014,25,2,5,7,5,Lecture
28049,955,2014,25,2,5,7,6,Video
28050,955,2014,25,2,5,7,7,Examen
28051,956,2014,36,3,13,16,1,Exercise
28052,956,2014,36,3,13,16,2,Lecture
28053,956,2014,36,3,13,16,3,Lecture
28054,956,2014,36,3,13,16,4,Lecture
28055,956,2014,36,3,13,16,5,QCM
28056,956,2014,36,3,13,16,6,Lecture
28057,956,2014,36,3,13,16,7,Lecture
28058,956,2014,36,3,13,16,8,Lecture
28059,956,2014,36,3,13,16,9,Lecture
28060,956,2014,36,3,13,16,10,Lecture
28061,956,2014,36,3,13,16,11,Exercise
28062,956,2014,36,3,13,16,12,Lecture
28063,956,2014,36,3,13,16,13,Exercise
28064,956,2014,36,3,13,16,14,QCM
28065,956,2014,36,3,13,16,15,Video
28066,956,2014,36,3,13,16,16,Examen
28067,957,2014,9,1,7,8,1,Video
28068,957,2014,9,1,7,8,2,Lecture
28069,957,2014,9,1,7,8,3,Lecture
28070,957,2014,9,1,7,8,4,Exercise
28071,957,2014,9,1,7,8,5,Lecture
28072,957,2014,9,1,7,8,6,Exercise
28073,957,2014,9,1,7,8,7,Exercise
28074,957,2014,9,1,7,8,8,Examen
28075,958,2014,14,1,5,6,1,Lecture
28076,958,2014,14,1,5,6,2,Lecture
28077,958,2014,14,1,5,6,3,Lecture
28078,958,2014,14,1,5,6,4,Lecture
28079,958,2014,14,1,5,6,5,Exercise
28080,958,2014,14,1,5,6,6,Video
28081,959,2014,40,8,31,39,1,Lecture
28082,959,2014,40,8,31,39,2,Video
28083,959,2014,40,8,31,39,3,Exercise
28084,959,2014,40,8,31,39,4,Video
28085,959,2014,40,8,31,39,5,Lecture
28086,959,2014,40,8,31,39,6,Lecture
28087,959,2014,40,8,31,39,7,QCM
28088,959,2014,40,8,31,39,8,Exercise
28089,959,2014,40,8,31,39,9,Exercise
28090,959,2014,40,8,31,39,10,Lecture
28091,959,2014,40,8,31,39,11,Exercise
28092,959,2014,40,8,31,39,12,Lecture
28093,959,2014,40,8,31,39,13,Lecture
28094,959,2014,40,8,31,39,14,Exercise
28095,959,2014,40,8,31,39,15,Exercise
28096,959,2014,40,8,31,39,16,Exercise
28097,959,2014,40,8,31,39,17,QCM
28098,959,2014,40,8,31,39,18,Lecture
28099,959,2014,40,8,31,39,19,QCM
28100,959,2014,40,8,31,39,20,Lecture
28101,959,2014,40,8,31,39,21,Exercise
28102,959,2014,40,8,31,39,22,Lecture
28103,959,2014,40,8,31,39,23,Lecture
28104,959,2014,40,8,31,39,24,Video
28105,959,2014,40,8,31,39,25,Video
28106,959,2014,40,8,31,39,26,Lecture
28107,959,2014,40,8,31,39,27,Lecture
28108,959,2014,40,8,31,39,28,Lecture
28109,959,2014,40,8,31,39,29,Lecture
28110,959,2014,40,8,31,39,30,Video
28111,959,2014,40,8,31,39,31,Lecture
28112,959,2014,40,8,31,39,32,Lecture
28113,959,2014,40,8,31,39,33,Exercise
28114,959,2014,40,8,31,39,34,Lecture
28115,959,2014,40,8,31,39,35,Lecture
28116,959,2014,40,8,31,39,36,Lecture
28117,959,2014,40,8,31,39,37,Lecture
28118,959,2014,40,8,31,39,38,Lecture
28119,959,2014,40,8,31,39,39,Examen
28120,960,2014,32,4,22,26,1,Lecture
28121,960,2014,32,4,22,26,2,Video
28122,960,2014,32,4,22,26,3,Lecture
28123,960,2014,32,4,22,26,4,QCM
28124,960,2014,32,4,22,26,5,QCM
28125,960,2014,32,4,22,26,6,Lecture
28126,960,2014,32,4,22,26,7,Exercise
28127,960,2014,32,4,22,26,8,Lecture
28128,960,2014,32,4,22,26,9,Lecture
28129,960,2014,32,4,22,26,10,Exercise
28130,960,2014,32,4,22,26,11,Lecture
28131,960,2014,32,4,22,26,12,Lecture
28132,960,2014,32,4,22,26,13,Examen
28133,960,2014,32,4,22,26,14,Exercise
28134,960,2014,32,4,22,26,15,Lecture
28135,960,2014,32,4,22,26,16,Lecture
28136,960,2014,32,4,22,26,17,Exercise
28137,960,2014,32,4,22,26,18,Video
28138,960,2014,32,4,22,26,19,Lecture
28139,960,2014,32,4,22,26,20,Exercise
28140,960,2014,32,4,22,26,21,Lecture
28141,960,2014,32,4,22,26,22,Lecture
28142,960,2014,32,4,22,26,23,Lecture
28143,960,2014,32,4,22,26,24,Exercise
28144,960,2014,32,4,22,26,25,Exercise
28145,960,2014,32,4,22,26,26,Examen
28146,961,2014,28,6,14,20,1,QCM
28147,961,2014,28,6,14,20,2,Lecture
28148,961,2014,28,6,14,20,3,Lecture
28149,961,2014,28,6,14,20,4,QCM
28150,961,2014,28,6,14,20,5,Lecture
28151,961,2014,28,6,14,20,6,Lecture
28152,961,2014,28,6,14,20,7,Lecture
28153,961,2014,28,6,14,20,8,QCM
28154,961,2014,28,6,14,20,9,Lecture
28155,961,2014,28,6,14,20,10,Exercise
28156,961,2014,28,6,14,20,11,Exercise
28157,961,2014,28,6,14,20,12,Lecture
28158,961,2014,28,6,14,20,13,Video
28159,961,2014,28,6,14,20,14,Exercise
28160,961,2014,28,6,14,20,15,Lecture
28161,961,2014,28,6,14,20,16,Lecture
28162,961,2014,28,6,14,20,17,Lecture
28163,961,2014,28,6,14,20,18,QCM
28164,961,2014,28,6,14,20,19,Lecture
28165,961,2014,28,6,14,20,20,Test
28166,962,2014,30,2,21,23,1,Lecture
28167,962,2014,30,2,21,23,2,Lecture
28168,962,2014,30,2,21,23,3,Lecture
28169,962,2014,30,2,21,23,4,Exercise
28170,962,2014,30,2,21,23,5,Exercise
28171,962,2014,30,2,21,23,6,Lecture
28172,962,2014,30,2,21,23,7,Lecture
28173,962,2014,30,2,21,23,8,QCM
28174,962,2014,30,2,21,23,9,Lecture
28175,962,2014,30,2,21,23,10,Lecture
28176,962,2014,30,2,21,23,11,Lecture
28177,962,2014,30,2,21,23,12,Lecture
28178,962,2014,30,2,21,23,13,Video
28179,962,2014,30,2,21,23,14,Lecture
28180,962,2014,30,2,21,23,15,Lecture
28181,962,2014,30,2,21,23,16,Exercise
28182,962,2014,30,2,21,23,17,Exercise
28183,962,2014,30,2,21,23,18,Exercise
28184,962,2014,30,2,21,23,19,Lecture
28185,962,2014,30,2,21,23,20,Exercise
28186,962,2014,30,2,21,23,21,Exercise
28187,962,2014,30,2,21,23,22,Lecture
28188,962,2014,30,2,21,23,23,Examen
28189,963,2014,12,2,9,11,1,Lecture
28190,963,2014,12,2,9,11,2,QCM
28191,963,2014,12,2,9,11,3,Exercise
28192,963,2014,12,2,9,11,4,Exercise
28193,963,2014,12,2,9,11,5,Lecture
28194,963,2014,12,2,9,11,6,Lecture
28195,963,2014,12,2,9,11,7,Video
28196,963,2014,12,2,9,11,8,Exercise
28197,963,2014,12,2,9,11,9,Lecture
28198,963,2014,12,2,9,11,10,Lecture
28199,963,2014,12,2,9,11,11,Examen
28200,964,2014,35,2,9,11,1,Lecture
28201,964,2014,35,2,9,11,2,Exercise
28202,964,2014,35,2,9,11,3,Lecture
28203,964,2014,35,2,9,11,4,Video
28204,964,2014,35,2,9,11,5,Exercise
28205,964,2014,35,2,9,11,6,Exercise
28206,964,2014,35,2,9,11,7,Lecture
28207,964,2014,35,2,9,11,8,QCM
28208,964,2014,35,2,9,11,9,Lecture
28209,964,2014,35,2,9,11,10,Lecture
28210,964,2014,35,2,9,11,11,Lecture
28211,965,2014,33,2,15,17,1,Lecture
28212,965,2014,33,2,15,17,2,Lecture
28213,965,2014,33,2,15,17,3,Lecture
28214,965,2014,33,2,15,17,4,Exercise
28215,965,2014,33,2,15,17,5,Video
28216,965,2014,33,2,15,17,6,Exercise
28217,965,2014,33,2,15,17,7,Exercise
28218,965,2014,33,2,15,17,8,Lecture
28219,965,2014,33,2,15,17,9,Lecture
28220,965,2014,33,2,15,17,10,Exercise
28221,965,2014,33,2,15,17,11,Lecture
28222,965,2014,33,2,15,17,12,Lecture
28223,965,2014,33,2,15,17,13,Lecture
28224,965,2014,33,2,15,17,14,Video
28225,965,2014,33,2,15,17,15,Lecture
28226,965,2014,33,2,15,17,16,Lecture
28227,965,2014,33,2,15,17,17,Examen
28228,966,2014,31,4,12,16,1,Lecture
28229,966,2014,31,4,12,16,2,Video
28230,966,2014,31,4,12,16,3,Lecture
28231,966,2014,31,4,12,16,4,Exercise
28232,966,2014,31,4,12,16,5,Video
28233,966,2014,31,4,12,16,6,Exercise
28234,966,2014,31,4,12,16,7,Exercise
28235,966,2014,31,4,12,16,8,Lecture
28236,966,2014,31,4,12,16,9,QCM
28237,966,2014,31,4,12,16,10,Exercise
28238,966,2014,31,4,12,16,11,Lecture
28239,966,2014,31,4,12,16,12,QCM
28240,966,2014,31,4,12,16,13,Lecture
28241,966,2014,31,4,12,16,14,Lecture
28242,966,2014,31,4,12,16,15,Lecture
28243,966,2014,31,4,12,16,16,Examen
28244,967,2014,5,1,3,4,1,Exercise
28245,967,2014,5,1,3,4,2,Lecture
28246,967,2014,5,1,3,4,3,QCM
28247,967,2014,5,1,3,4,4,Lecture
28248,968,2014,18,1,6,7,1,Lecture
28249,968,2014,18,1,6,7,2,Lecture
28250,968,2014,18,1,6,7,3,Lecture
28251,968,2014,18,1,6,7,4,Video
28252,968,2014,18,1,6,7,5,Lecture
28253,968,2014,18,1,6,7,6,Exercise
28254,968,2014,18,1,6,7,7,Examen
28255,969,2014,17,2,15,17,1,Exercise
28256,969,2014,17,2,15,17,2,Exercise
28257,969,2014,17,2,15,17,3,Exercise
28258,969,2014,17,2,15,17,4,Exercise
28259,969,2014,17,2,15,17,5,Exercise
28260,969,2014,17,2,15,17,6,Video
28261,969,2014,17,2,15,17,7,Lecture
28262,969,2014,17,2,15,17,8,Video
28263,969,2014,17,2,15,17,9,Lecture
28264,969,2014,17,2,15,17,10,Lecture
28265,969,2014,17,2,15,17,11,Lecture
28266,969,2014,17,2,15,17,12,Lecture
28267,969,2014,17,2,15,17,13,Lecture
28268,969,2014,17,2,15,17,14,Lecture
28269,969,2014,17,2,15,17,15,Lecture
28270,969,2014,17,2,15,17,16,Lecture
28271,969,2014,17,2,15,17,17,Examen
28272,970,2014,6,1,2,3,1,Lecture
28273,970,2014,6,1,2,3,2,Video
28274,970,2014,6,1,2,3,3,Lecture
28275,971,2014,16,1,14,15,1,Lecture
28276,971,2014,16,1,14,15,2,Lecture
28277,971,2014,16,1,14,15,3,Exercise
28278,971,2014,16,1,14,15,4,Video
28279,971,2014,16,1,14,15,5,Exercise
28280,971,2014,16,1,14,15,6,Exercise
28281,971,2014,16,1,14,15,7,Lecture
28282,971,2014,16,1,14,15,8,Exercise
28283,971,2014,16,1,14,15,9,Lecture
28284,971,2014,16,1,14,15,10,Lecture
28285,971,2014,16,1,14,15,11,Lecture
28286,971,2014,16,1,14,15,12,Lecture
28287,971,2014,16,1,14,15,13,Exercise
28288,971,2014,16,1,14,15,14,Lecture
28289,971,2014,16,1,14,15,15,Examen
28290,972,2014,14,2,9,11,1,Lecture
28291,972,2014,14,2,9,11,2,Video
28292,972,2014,14,2,9,11,3,Lecture
28293,972,2014,14,2,9,11,4,Lecture
28294,972,2014,14,2,9,11,5,Video
28295,972,2014,14,2,9,11,6,Lecture
28296,972,2014,14,2,9,11,7,Lecture
28297,972,2014,14,2,9,11,8,Exercise
28298,972,2014,14,2,9,11,9,Lecture
28299,972,2014,14,2,9,11,10,Exercise
28300,972,2014,14,2,9,11,11,Examen
28301,973,2014,5,1,2,3,1,Video
28302,973,2014,5,1,2,3,2,Lecture
28303,973,2014,5,1,2,3,3,Lecture
28304,974,2014,36,5,18,23,1,Lecture
28305,974,2014,36,5,18,23,2,Exercise
28306,974,2014,36,5,18,23,3,Lecture
28307,974,2014,36,5,18,23,4,QCM
28308,974,2014,36,5,18,23,5,Exercise
28309,974,2014,36,5,18,23,6,Exercise
28310,974,2014,36,5,18,23,7,Video
28311,974,2014,36,5,18,23,8,Exercise
28312,974,2014,36,5,18,23,9,Lecture
28313,974,2014,36,5,18,23,10,Video
28314,974,2014,36,5,18,23,11,Lecture
28315,974,2014,36,5,18,23,12,Lecture
28316,974,2014,36,5,18,23,13,Lecture
28317,974,2014,36,5,18,23,14,QCM
28318,974,2014,36,5,18,23,15,Lecture
28319,974,2014,36,5,18,23,16,Exercise
28320,974,2014,36,5,18,23,17,Video
28321,974,2014,36,5,18,23,18,Lecture
28322,974,2014,36,5,18,23,19,Lecture
28323,974,2014,36,5,18,23,20,Lecture
28324,974,2014,36,5,18,23,21,Exercise
28325,974,2014,36,5,18,23,22,Lecture
28326,974,2014,36,5,18,23,23,Lecture
28327,975,2014,25,3,9,12,1,Lecture
28328,975,2014,25,3,9,12,2,Lecture
28329,975,2014,25,3,9,12,3,Video
28330,975,2014,25,3,9,12,4,Video
28331,975,2014,25,3,9,12,5,Exercise
28332,975,2014,25,3,9,12,6,Lecture
28333,975,2014,25,3,9,12,7,Lecture
28334,975,2014,25,3,9,12,8,Lecture
28335,975,2014,25,3,9,12,9,QCM
28336,975,2014,25,3,9,12,10,Exercise
28337,975,2014,25,3,9,12,11,Lecture
28338,975,2014,25,3,9,12,12,Examen
28339,976,2014,5,1,2,3,1,Lecture
28340,976,2014,5,1,2,3,2,Lecture
28341,976,2014,5,1,2,3,3,Video
28342,977,2014,40,7,31,38,1,Lecture
28343,977,2014,40,7,31,38,2,Lecture
28344,977,2014,40,7,31,38,3,Video
